appid,name,developer,publisher,positive,negative,owners,price,initialprice,discount,ccu
1707720,Blood for Poppies,Hosted Games,Hosted Games,8,3,35000.0,5.99,5.99,0,0
1707890,Bacteria Wars,Patrick McGuinness,Patrick McGuinness,0,2,10000.0,9.99,9.99,0,0
1708010,The Expanse: A Telltale Series,Deck Nine,Telltale,1500,422,350000.0,9.99,24.99,60,3
1708030,SpaceSeals,Andrey Mikheev,Piece Of Voxel,2,4,35000.0,9.99,9.99,0,0
1708150,Juice Galaxy,Fishlicka,J4D3D LLC,8198,132,350000.0,4.99,4.99,0,29
1708200,On Your Hands,SkullCrusher,Skeleton Studios,35,1,75000.0,5.99,11.99,50,0
1708290,灵异AE,BUstation,BUstation,4,0,35000.0,0.99,0.99,0,0
1708330,Forsaken World: Gods and Demons,Perfect World Games,YOUZU(SINGAPORE)PTE.LTD.,116,179,75000.0,0.0,0.0,0,0
1708460,Obsideo,Kyle's Garage,Kyle's Garage,643,341,75000.0,11.99,11.99,0,0
1708520,F1 Manager 2022,Frontier Developments,Frontier Developments,7986,2830,350000.0,0.0,0.0,0,53
1708570,Those Who Came: Healing Solarus,ROLLDBOX GAMES,ROLLDBOX GAMES,16,5,35000.0,4.99,4.99,0,0
1708610,Pretty Girls Breakout!,Zoo Corporation,Zoo Corporation,17,6,35000.0,5.99,5.99,0,0
1708770,30 Birds,"RAM RAM Games, Business Goose Studios",ARTE France,92,3,35000.0,17.99,17.99,0,1
1708820,Guardian Force - Saturn Tribute,CITY CONNECTION,CITY CONNECTION,13,4,10000.0,17.99,17.99,0,0
1708850,Drug Dealer Simulator 2,Byterunners,Movie Games S.A.,3930,3143,350000.0,24.99,24.99,0,145
1708970,The Prince of Landis,Lorestrome,Ratalaika Games S.L.,13,0,35000.0,7.99,7.99,0,0
1709080,Dating Simulator,piratecat games,Cheesecake Dev,240,196,35000.0,4.99,4.99,0,1
1709090,Candy gun,wow wow Games,wow wow Games,0,5,35000.0,9.99,9.99,0,0
1709240,Strange Investigations: Becoming Collector's Edition,Elephant Games,BFG Entertainment,14,2,35000.0,19.99,19.99,0,1
1709460,Hot And Lovely 4,Lovely Games,Lovely Games,181,42,35000.0,1.99,1.99,0,0
1709500,Adorable Witch 2,Lovely Games,Lovely Games,490,79,35000.0,1.99,1.99,0,1
1709510,Remoteness,KR Games,KR Games,63,45,10000.0,19.99,19.99,0,0
1709550,Schizm: Mysterious Journey,DETALION,LK Avalon,2,0,35000.0,8.99,8.99,0,0
1709700,How to Say Goodbye,"Florian Veltman, Baptiste Portefaix, ARTE France",ARTE France,115,9,10000.0,12.99,12.99,0,0
1709870,Spirited Thief,Koi Snowman Games,Ishtar Games,73,5,10000.0,14.99,14.99,0,0
1709880,Loco Motive,Robust Games,Chucklefish,681,39,35000.0,17.99,17.99,0,15
1709900,Tower Tactics: Liberation,asraworks,"asraworks, Team17",1007,119,150000.0,4.41,12.99,66,11
1710100,Bing in Wonderland,Wanba Studio,"Wanba Studio, 2P Games",2012,62,75000.0,8.99,8.99,0,9
1710120,Super Astrovade,Matthew Kelley,Matthew Kelley,4,1,10000.0,2.99,2.99,0,0
1710140,Puzzle Light: Slide,Waidy Andrade,Cronostase,35,3,35000.0,0.99,0.99,0,0
1710170,Blade of Darkness,"Rebel Act Studios, Fire Falcom, General Arcade",SNEG,2071,208,150000.0,14.99,14.99,0,10
1710290,Helper Cat,Giant Head,Giant Head,39,8,35000.0,0.99,0.99,0,0
1710540,Fall of Porcupine,Critical Rabbit,Assemble Entertainment,455,132,35000.0,19.99,19.99,0,6
1710580,MotoGP22,Milestone S.r.l.,Milestone S.r.l.,1190,291,150000.0,29.99,29.99,0,34
1710590,Overheat,Epic Byte Studios,Epic Byte Studios,4,0,35000.0,4.99,4.99,0,0
1710690,Rebels - Under the Spell of Magic (Chapter 2),BrotherWood Games,BrotherWood Games,3,0,10000.0,3.29,5.99,45,0
1710740,Dungeon Full Dive: Game Master Edition,TxK Gaming Studios,TxK Gaming Studios,57,37,10000.0,49.99,49.99,0,1
1711230,UnScared,Devil Devs Studio,Prestige Games,2,6,35000.0,6.99,6.99,0,0
1711530,Justice Chronicles,"Hit-Point Co.,Ltd.",KEMCO,2,1,35000.0,14.99,14.99,0,0
1711540,Ghost Sync,Exe Create Inc.,KEMCO,5,1,35000.0,14.99,14.99,0,0
1711610,Dungeon 100,可布和常常诶,可布和常常诶,1313,274,350000.0,11.99,11.99,0,4
1711690,Aran's Bike Trip,Sokpop Collective,Sokpop Collective,26,3,35000.0,4.99,4.99,0,0
1711840,Ninja Stealth 4,SC Jogos,SC Jogos,101,30,35000.0,4.99,4.99,0,0
1711940,beVaiR,Randalyn Rage UG (haftungsbeschränkt), Randalyn Rage UG (haftungsbeschränkt),4,1,10000.0,29.99,29.99,0,0
1711950,GWENT: Rogue Mage (Single-Player Expansion),CD PROJEKT RED,CD PROJEKT RED,605,521,350000.0,9.99,9.99,0,14
1712020,Too Many Santas!,"Oh, a Rock! Studios","Oh, a Rock! Studios",16,0,35000.0,6.99,6.99,0,0
1712050,Gehinnom,Chaos Minds,Chaos Minds,59,16,150000.0,9.99,9.99,0,0
1712150,Sokocat - Dungeon,Rising Moon Games,Rising Moon Games,41,2,75000.0,2.99,2.99,0,0
1712310,Panda in the clouds,Attack Studio,Attack Studio,15,0,35000.0,1.99,1.99,0,0
1712350,Riven,"Cyan Worlds, Inc.","Cyan Worlds, Inc.",2242,171,150000.0,34.99,34.99,0,50
1712490,Station 17,Ginger Tree Games,Ginger Tree Games,3,0,35000.0,4.99,4.99,0,0
1712670,Idle Trading Simulator,DiamosDev,DiamosDev,12,20,35000.0,0.99,0.99,0,0
1712680,Captures,cosmic_dust,cosmic_dust,3,0,35000.0,1.99,1.99,0,0
1712840,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,"Gearbox Software, Stray Kite Studios",2K,2260,1122,350000.0,9.99,9.99,0,16
1713190,Neko Candy Shop,Witty Kitty,Witty Kitty,153,35,35000.0,0.99,0.99,0,1
1713340,Arpsic,Green Retroman,Green Retroman Games,3,0,10000.0,4.99,4.99,0,0
1713350,Project Castaway,Mardonpol Inc.,Mardonpol Inc.,839,369,75000.0,19.99,19.99,0,57
1713410,Metal Golem: First Contact,Divine Vision LLC,Divine Vision LLC,1,0,75000.0,3.99,3.99,0,0
1713530,Station Commander,Ben Marks Game Studios,Ben Marks Game Studios,3,2,75000.0,7.99,7.99,0,0
1713550,Star Witch,Frozen Dungeon,Frozen Dungeon,0,1,75000.0,4.99,4.99,0,0
1713680,80's Night,Iful GS,Iful GS,30,20,35000.0,7.99,7.99,0,0
1713810,Lumencraft,2Dynamic Games,"Star Drifters, Surefire.Games",918,259,75000.0,19.99,19.99,0,11
1713830,Ark of Loif,1/2ofOctahedron,1/2ofOctahedron,2,0,35000.0,23.0,23.0,0,0
1713990,Parasomnia,LilMemes Production,LilMemes Production,55,26,75000.0,0.99,0.99,0,0
1714010,The Fortress of Varnolis,Daniel Agerman,Daniel Agerman,11,2,35000.0,0.0,0.0,0,0
1714250,Pets Hotel,Games Incubator,"Games Incubator, PlayWay S.A.",308,56,35000.0,17.99,17.99,0,6
1714280,Queen of Zarkov,Benedikt Glemnitz,Benedikt Glemnitz,1,3,150000.0,5.99,5.99,0,0
1714300,Typomancer in the Feather's Way,Sensen Games,Sensen Games,16,4,35000.0,4.99,4.99,0,0
1714320,Find Love or Die Trying,Sunseeker Games,Sunseeker Games,11616,391,350000.0,4.99,4.99,0,6
1714420,Fursan al-Aqsa: The Knights of the Al-Aqsa Mosque,Nidal Nijm Games,Nidal Nijm Games,834,32,75000.0,14.99,14.99,0,2
1714440,Angels Cove,CG Cowboy Studios,CG Cowboy Studios,74,22,75000.0,2.99,2.99,0,0
1714590,Buck Up And Drive!,Fábio Fontes,Fábio Fontes,616,44,75000.0,7.99,7.99,0,1
1714680,Slimefrog,"Jordan Pefianco, Filip Budd",Jordan Pefianco,12,1,35000.0,5.99,5.99,0,0
1714860,邪神大陆(Evil God Land),Yamate,Yamate,4,5,35000.0,6.99,6.99,0,0
1714900,First Dwarf,Star Drifters,"Star Drifters, 4Divinity",228,73,75000.0,24.99,24.99,0,6
1714960,Astero Inc.,LamaGlama Games,LamaGlama Games,6,0,35000.0,11.99,11.99,0,0
1715130,Crysis Remastered,Crytek,Crytek,9972,3146,750000.0,29.99,29.99,0,83
1715280,AirportSim,"MS GAMES, MK STUDIOS",Iceberg Interactive,974,414,35000.0,34.99,34.99,0,11
1715350,UNDETECTED,Antonio Freyre,Digerati,65,30,75000.0,1.49,14.99,90,0
1715370,The Niflhel Day,Dnovel,Dnovel,18,2,75000.0,6.99,9.99,30,0
1715460,Touhou Hero of Ice Fairy: Prologue,GAMEPULSE 游戏脉冲,GAMEPULSE 游戏脉冲,3222,85,350000.0,0.0,0.0,0,3
1715550,夜詛YASO curse of soirée,"市松製化, ItimatuSeika","市松製化, ItimatuSeika",39,17,10000.0,18.99,18.99,0,0
1715590,Wizordum,Emberheart Games,Apogee Entertainment,474,32,35000.0,19.99,19.99,0,13
1715690,REKKR: Sunken Land,Mockingbird Softworks,Mockingbird Softworks,99,12,75000.0,5.99,5.99,0,0
1715730,Boo Men,Twisted Corridor,Twisted Corridor,1397,190,350000.0,7.99,7.99,0,5
1716050,Dragon Question,Game Museum,Game Museum,5,0,35000.0,3.99,3.99,0,0
1716120,Monster Rancher 1 & 2 DX,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",894,100,35000.0,19.49,29.99,35,43
1716140,Above the Skies,Valkyria Games,Valkyria Games,5,3,35000.0,9.99,9.99,0,0
1716150,Fated Blade,Old Eagle,Old Eagle,3,1,35000.0,9.99,9.99,0,0
1716310,AWAKEN - Astral Blade,Dark Pigeon Games,ESDigital Games,723,125,10000.0,12.49,24.99,50,17
1716370,2033: Das Erschwachen der Macht,LOT,Zweitausendeins GmbH & Co. KG,3,3,10000.0,11.99,11.99,0,0
1716740,Starfield,Bethesda Game Studios,Bethesda Softworks,93942,71585,3500000.0,39.99,49.99,20,3725
1716940,Ancient Gods,Hexpion,Hexpion,191,107,10000.0,19.99,19.99,0,1
1717250,Ratten Reich,METALLADLERSTUDIO,METALLADLERSTUDIO,309,220,75000.0,19.99,19.99,0,0
1717280,Retro Golden Age - Livingstone I Presume,"Zerouno Games, Operasoft",Zerouno Games,1,1,35000.0,5.99,5.99,0,0
1717290,Subspace Discovery,"FLICK Comp GmbH, Dot8 Studio",FLICK Comp GmbH,87,28,75000.0,0.0,0.0,0,3
1717570,Pompom,TOMO CAMP,"PID Games, Dear Villagers",102,15,35000.0,9.99,9.99,0,1
1717640,Mahokenshi - The Samurai Deckbuilder,Game Source Studio,Iceberg Interactive,431,123,75000.0,24.99,24.99,0,4
1717770,The Upturned,Zeekerss,Zeekerss,2347,17,75000.0,9.99,9.99,0,1
1717800,Gladiator of sparta,LFR games,LFR games,2,2,35000.0,4.99,4.99,0,0
1717920,Kick Ball,VM Games,VM Games,0,2,35000.0,0.99,0.99,0,0
1718130,SCP: Secret Files,GameZoo Studio,Pixmain,4268,553,150000.0,14.99,14.99,0,7
1718400,Makber,celikgames,celikgames,1,7,35000.0,2.59,12.99,80,0
1718570,ASTLIBRA Revision,KEIZO,WhisperGames,25774,1184,1500000.0,24.99,24.99,0,742
1718660,Shinobi Shift,Semyon Maximov,BekkerDev Studio,17,3,10000.0,9.99,9.99,0,0
1718740,Space Battle SVF,Sonic-Alpha,NS,2,1,75000.0,0.99,0.99,0,0
1718870,Spaceflight Simulator,Team Curiosity ✦,Team Curiosity ✦,6085,233,350000.0,14.99,14.99,0,100
1719660,My Cute Succubus,CUTE ANIME GIRLS,Tranquility games,195,56,35000.0,2.99,2.99,0,1
1719890,"Mummy, mummy, mummy!",Pinochet Lab,Piece Of Voxel,17,5,35000.0,9.99,9.99,0,0
1720090,Aspire: Ina's Tale,Wondernaut Studio,Untold Tales,309,56,10000.0,12.99,12.99,0,0
1720160,旅者 Travelers,阅尘Atlas,阅尘Atlas,117,17,35000.0,2.99,2.99,0,0
1720220,Aqua Boy,Duncan Fenn,Duncan Fenn,12,1,35000.0,4.99,4.99,0,0
1720780,12 Labours of Hercules XIII: Wonder-ful Builder,"Zoom Out Games, Jetdogs Studios", Jetdogs Studios,10,0,35000.0,11.99,11.99,0,1
1720850,A=B,Artless Games,Artless Games,773,36,150000.0,4.99,4.99,0,2
1720980,SILO27: Crashlanded,Edraflame,Edraflame,1,0,35000.0,9.99,9.99,0,0
1721060,Mandragora: Whispers of the Witch Tree,Primal Game Studio,Knights Peak,1502,721,150000.0,39.99,39.99,0,71
1721170,What Lies in the Multiverse,"Studio Voyager, IguanaBee","Untold Tales, Doyoyo Games",596,51,75000.0,2.24,14.99,85,3
1721350,Horror Night,DeadlyCrow Games,DeadlyCrow Games,145,119,75000.0,0.0,0.0,0,0
1721360,Constellation Tango,Code Spectrum,Code Spectrum,2,0,75000.0,6.99,6.99,0,0
1721470,Poppy Playtime,Mob Entertainment,Mob Entertainment,84113,14801,7500000.0,0.0,0.0,0,588
1721530,The Captain,Sysiac Games,"Tomorrow Corporation, Flyhigh Works",272,21,150000.0,9.99,19.99,50,1
1721830,Skotos,KomodoBit Games,KomodoBit Games,16,10,75000.0,0.0,0.0,0,0
1721870,Neon Sundown,Ben Nichols,BN Games,360,73,75000.0,4.99,4.99,0,2
1721910,CABOUS,Hala Mohammed,Hala M. Dev,4,2,35000.0,3.99,3.99,0,0
1721930,深渊,青灯独酌,青灯独酌,2,1,35000.0,1.99,1.99,0,0
1722020,Old Coin Pusher Friends,STP WORKS,STP WORKS,341,41,35000.0,3.99,3.99,0,4
1722390,Osylla,Facundo Aviusso,Facundo Aviusso,8,4,35000.0,1.99,1.99,0,0
1722520,FIND ALL 2: Middle Ages,Very Very LITTLE Studio,Very Very LITTLE Studio,405,15,35000.0,1.99,1.99,0,2
1722620,Toree 2,Siactro,Siactro,962,25,350000.0,0.99,0.99,0,1
1722770,Dream Girls Collection,Hunny Bunny Studio,Hunny Bunny Studio,62,29,35000.0,0.99,0.99,0,0
1722780,Witch Stone,Piece Of Voxel,Piece Of Voxel,8,3,35000.0,9.99,9.99,0,0
1722840,Everdell,Dire Wolf,Dire Wolf,516,58,35000.0,9.99,19.99,50,35
1722860,Munchkin Digital,Dire Wolf,Dire Wolf,990,333,150000.0,8.99,14.99,40,38
1722870,Clank!,Dire Wolf,Dire Wolf,348,27,35000.0,16.09,22.99,30,30
1723260,CaseCracker,BlackRobe,BlackRobe,2613,258,150000.0,3.99,9.99,60,42
1723530,Stones Keeper,SK Team,Valkyrie Initiative,75,31,35000.0,16.99,16.99,0,0
1723680,LOFI Katana,LOFI Clan,VRKiwi,10,1,10000.0,8.49,16.99,50,0
1723730,Me Vs You,Amped Horizon,Amped Horizon,3,1,75000.0,15.99,15.99,0,0
1723780,Finnish Cottage Simulator,RANELA GAMES,RANELA GAMES,2296,147,150000.0,14.99,14.99,0,57
1723920,DANGER: ELECTRIC SHOCK,Redream Studio,Redream Studio,5,2,10000.0,4.99,4.99,0,0
1724060,Always The Same Nightmare,DreamVeloper Studio,DreamVeloper Studio,5,0,10000.0,11.99,11.99,0,0
1724140,Craftomation 101: Programming & Craft,Luden.io,Luden.io,442,73,150000.0,14.99,14.99,0,5
1724290,Outergalactic Aliens Pinball,Pinblend Studios,Pinblend Studios,4,3,150000.0,1.99,1.99,0,0
1724320,Noelle Does Her Best!,Aprico Koubou,Kagura Games,363,61,35000.0,19.99,19.99,0,4
1724390,Power Chord,Big Blue Bubble,Big Blue Bubble,121,51,10000.0,19.99,19.99,0,0
1724410,Raster Prime [REMIX],Punk Labs LLC,Punk Labs LLC,4,0,75000.0,4.99,4.99,0,0
1724420,Ultra Thunderball,Dennis Krüger,"Dennis Krüger, Marlon Krüger",7,2,75000.0,0.0,0.0,0,0
1724440,Epic Fantasy Battle Simulator,Mutiny Software,Mutiny Software,378,56,35000.0,9.99,9.99,0,2
1724470,Valkyrie: Journey To Midgard,Succubella Games,Angel And Demons,8,6,350000.0,2.99,2.99,0,0
1724510,Detective Gman,Greg Wildasin,Greg Wildasin,2,0,75000.0,0.99,0.99,0,0
1724770,Castle Of Alchemists,Team Machiavelli,"Team Machiavelli, IndieArk",556,90,35000.0,14.99,14.99,0,7
1724910,幻想曹操传 Fantasy of Caocao,桑尼游戏(Sunny Game),桑尼游戏(Sunny Game),54,113,35000.0,1.99,1.99,0,0
1725330,Paradise,Aaron Hunt,Aaron Hunt,3,4,10000.0,2.99,2.99,0,0
1725440,House of Rules,Chii the Cat,Chii the Cat,136,13,75000.0,7.99,7.99,0,0
1725620,"Love, Death & Veggies",7DOTS,"7DOTS, Phoenix_co",61,4,35000.0,5.99,5.99,0,0
1725640,Sudocats,Devcats,Devcats,1469,17,35000.0,0.99,1.99,50,23
1725860,Keng's Little Universe,Keng7,Keng7,21,3,35000.0,5.99,5.99,0,2
1725910,Shards of Chaos,Chaoticway,Chaoticway,34,3,10000.0,0.79,3.99,80,0
1725950,魔塔地牢,Zeros,Zeros,130,64,75000.0,2.99,2.99,0,11
1726120,Cursed to Golf,Chuhai Labs,Thunderful Publishing,481,168,150000.0,19.99,19.99,0,4
1726130,Pathless Woods,AniYa Games Studio,AniYa Games Studio,832,220,75000.0,19.99,19.99,0,11
1726180,Old Gods,Poison Dart Frog,Poison Dart Frog,2,0,75000.0,5.99,5.99,0,0
1726190,No Straight Roads: Encore Edition,Metronomik,Fireshine Games,1559,171,35000.0,24.99,24.99,0,9
1726330,Game Developer Simulator,Phantom Studio,Phantom Studio,3,8,35000.0,11.99,11.99,0,0
1726390,Adventure of Rikka - The Cursed Kingdom,Poorly Drawn Squid,Poorly Drawn Squid,39,2,35000.0,1.99,7.99,75,0
1726400,The Death | Thần Trùng,DUT Studio,DUT Studio,2680,254,350000.0,5.99,5.99,0,4
1726410,Seal of Evil,"Object Software, ZOOM Platform Media, Jordan Freeman Group",Strategy First,23,7,35000.0,1.99,9.99,80,1
1726450,Flyland Wars: 2 Not Yours Mine,Loren Logic,Loren Logic,1,0,75000.0,3.99,3.99,0,0
1726590,Marble Mage,Clay Dragon Games,Clay Dragon Games,12,1,75000.0,2.99,2.99,0,0
1726730,You Must,Thin Line,Thin Line,362,106,10000.0,1.99,1.99,0,0
1726760,Curse Crackers: For Whom the Belle Toils,Colorgrave,Colorgrave,270,12,35000.0,14.99,14.99,0,3
1726870,Nebraska,BG Productions,BG Productions,58,14,75000.0,3.99,3.99,0,0
1727020,爆战联盟,Corgi,Corgi,9,11,75000.0,0.0,0.0,0,1
1727130,Legends of Dionysos,TheGamingVan,TheGamingVan,17,4,150000.0,9.99,9.99,0,0
1727210,MINDHACK,VODKAdemo?,"VODKAdemo?, room6, yokaze",522,35,35000.0,12.99,12.99,0,6
1727270,Murderous Muses,D'Avekki Studios Ltd,D'Avekki Studios Ltd,47,24,35000.0,13.99,13.99,0,0
1727310,Project: Cow,Duo Games,Duo Games,4,0,10000.0,1.99,1.99,0,0
1727400,Captain Diarrhea and The Shartening,Donkulosis Labs,Donkulosis Labs,9,0,35000.0,2.99,2.99,0,0
